clip_id,action_id,action_name,user_id,trial_id,Depth_Color_path,Depth_Color_length,IR_path,IR_length,Thermal_path,Thermal_length,Skeleton_path,Skeleton_length,IMU_path,IMU_length,Radar_path,Radar_length,has_Depth_Color,has_IR,has_Thermal,has_Skeleton,has_IMU,has_Radar
5_user1_1-1-3,5,Put_on_clothes,user1,1-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user1\1-1-3,39,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user1\1-1-3,39,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user1\1-1-3,95,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user1\1-1-3,39,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user1\1-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user1\1-1-3,1,1,1,1,1,1,1
5_user17_1-1-1,5,Put_on_clothes,user17,1-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user17\1-1-1,90,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user17\1-1-1,90,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user17\1-1-1,1,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user17\1-1-1,90,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user17\1-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user17\1-1-1,1,1,1,1,1,1,1
5_user17_1-1-2,5,Put_on_clothes,user17,1-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user17\1-1-2,60,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user17\1-1-2,60,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user17\1-1-2,1,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user17\1-1-2,60,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user17\1-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user17\1-1-2,1,1,1,1,1,1,1
5_user17_1-1-3,5,Put_on_clothes,user17,1-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user17\1-1-3,55,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user17\1-1-3,55,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user17\1-1-3,1,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user17\1-1-3,55,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user17\1-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user17\1-1-3,1,1,1,1,1,1,1
5_user17_6-1-1,5,Put_on_clothes,user17,6-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user17\6-1-1,56,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user17\6-1-1,56,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user17\6-1-1,1,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user17\6-1-1,56,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user17\6-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user17\6-1-1,1,1,1,1,1,1,1
5_user17_6-1-2,5,Put_on_clothes,user17,6-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user17\6-1-2,54,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user17\6-1-2,54,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user17\6-1-2,1,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user17\6-1-2,54,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user17\6-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user17\6-1-2,1,1,1,1,1,1,1
5_user17_6-1-3,5,Put_on_clothes,user17,6-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user17\6-1-3,66,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user17\6-1-3,66,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user17\6-1-3,1,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user17\6-1-3,66,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user17\6-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user17\6-1-3,1,1,1,1,1,1,1
5_user18_6-1-1,5,Put_on_clothes,user18,6-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user18\6-1-1,43,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user18\6-1-1,43,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user18\6-1-1,108,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user18\6-1-1,43,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user18\6-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user18\6-1-1,1,1,1,1,1,1,1
5_user18_6-1-2,5,Put_on_clothes,user18,6-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user18\6-1-2,47,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user18\6-1-2,47,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user18\6-1-2,124,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user18\6-1-2,47,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user18\6-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user18\6-1-2,1,1,1,1,1,1,1
5_user18_6-1-3,5,Put_on_clothes,user18,6-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user18\6-1-3,39,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user18\6-1-3,39,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user18\6-1-3,100,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user18\6-1-3,39,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user18\6-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user18\6-1-3,1,1,1,1,1,1,1
5_user18_7-1-1,5,Put_on_clothes,user18,7-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user18\7-1-1,56,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user18\7-1-1,56,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user18\7-1-1,133,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user18\7-1-1,56,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user18\7-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user18\7-1-1,1,1,1,1,1,1,1
5_user18_7-1-2,5,Put_on_clothes,user18,7-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user18\7-1-2,39,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user18\7-1-2,39,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user18\7-1-2,90,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user18\7-1-2,39,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user18\7-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user18\7-1-2,1,1,1,1,1,1,1
5_user18_7-1-3,5,Put_on_clothes,user18,7-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user18\7-1-3,42,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user18\7-1-3,42,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user18\7-1-3,105,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user18\7-1-3,42,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user18\7-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user18\7-1-3,1,1,1,1,1,1,1
5_user19_1-1-1,5,Put_on_clothes,user19,1-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user19\1-1-1,117,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user19\1-1-1,117,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user19\1-1-1,289,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user19\1-1-1,117,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user19\1-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user19\1-1-1,1,1,1,1,1,1,1
5_user19_1-1-2,5,Put_on_clothes,user19,1-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user19\1-1-2,88,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user19\1-1-2,88,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user19\1-1-2,218,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user19\1-1-2,88,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user19\1-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user19\1-1-2,1,1,1,1,1,1,1
5_user19_1-1-3,5,Put_on_clothes,user19,1-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user19\1-1-3,59,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user19\1-1-3,59,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user19\1-1-3,147,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user19\1-1-3,59,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user19\1-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user19\1-1-3,1,1,1,1,1,1,1
5_user21_6-1-1,5,Put_on_clothes,user21,6-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user21\6-1-1,85,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user21\6-1-1,85,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user21\6-1-1,212,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user21\6-1-1,85,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user21\6-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user21\6-1-1,1,1,1,1,1,1,1
5_user21_6-1-2,5,Put_on_clothes,user21,6-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user21\6-1-2,121,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user21\6-1-2,121,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user21\6-1-2,353,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user21\6-1-2,121,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user21\6-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user21\6-1-2,1,1,1,1,1,1,1
5_user21_6-1-3,5,Put_on_clothes,user21,6-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user21\6-1-3,44,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user21\6-1-3,44,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user21\6-1-3,111,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user21\6-1-3,44,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user21\6-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user21\6-1-3,1,1,1,1,1,1,1
5_user22_2-2-1,5,Put_on_clothes,user22,2-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user22\2-2-1,74,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user22\2-2-1,74,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user22\2-2-1,186,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user22\2-2-1,74,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user22\2-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user22\2-2-1,1,1,1,1,1,1,1
5_user22_2-2-2,5,Put_on_clothes,user22,2-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user22\2-2-2,114,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user22\2-2-2,114,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user22\2-2-2,286,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user22\2-2-2,114,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user22\2-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user22\2-2-2,1,1,1,1,1,1,1
5_user22_2-2-3,5,Put_on_clothes,user22,2-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user22\2-2-3,41,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user22\2-2-3,41,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user22\2-2-3,102,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user22\2-2-3,41,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user22\2-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user22\2-2-3,1,1,1,1,1,1,1
5_user22_6-1-1,5,Put_on_clothes,user22,6-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user22\6-1-1,52,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user22\6-1-1,52,,0,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user22\6-1-1,52,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user22\6-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user22\6-1-1,1,1,1,0,1,1,1
5_user22_6-1-2,5,Put_on_clothes,user22,6-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user22\6-1-2,46,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user22\6-1-2,46,,0,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user22\6-1-2,46,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user22\6-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user22\6-1-2,1,1,1,0,1,1,1
5_user22_6-1-3,5,Put_on_clothes,user22,6-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user22\6-1-3,56,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user22\6-1-3,56,,0,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user22\6-1-3,56,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user22\6-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user22\6-1-3,1,1,1,0,1,1,1
5_user22_7-2-1,5,Put_on_clothes,user22,7-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user22\7-2-1,81,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user22\7-2-1,81,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user22\7-2-1,200,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user22\7-2-1,81,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user22\7-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user22\7-2-1,1,1,1,1,1,1,1
5_user22_7-2-2,5,Put_on_clothes,user22,7-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user22\7-2-2,62,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user22\7-2-2,62,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user22\7-2-2,149,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user22\7-2-2,62,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user22\7-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user22\7-2-2,1,1,1,1,1,1,1
5_user22_7-2-3,5,Put_on_clothes,user22,7-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user22\7-2-3,26,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user22\7-2-3,26,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user22\7-2-3,66,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user22\7-2-3,26,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user22\7-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user22\7-2-3,1,1,1,1,1,1,1
5_user23_4-3-1,5,Put_on_clothes,user23,4-3-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user23\4-3-1,33,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user23\4-3-1,33,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user23\4-3-1,76,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user23\4-3-1,33,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user23\4-3-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user23\4-3-1,1,1,1,1,1,1,1
5_user23_4-3-2,5,Put_on_clothes,user23,4-3-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user23\4-3-2,30,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user23\4-3-2,30,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user23\4-3-2,70,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user23\4-3-2,30,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user23\4-3-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user23\4-3-2,1,1,1,1,1,1,1
5_user23_4-3-3,5,Put_on_clothes,user23,4-3-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user23\4-3-3,18,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user23\4-3-3,18,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user23\4-3-3,46,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user23\4-3-3,18,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user23\4-3-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user23\4-3-3,1,1,1,1,1,1,1
5_user23_5-2-1,5,Put_on_clothes,user23,5-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user23\5-2-1,37,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user23\5-2-1,37,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user23\5-2-1,92,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user23\5-2-1,37,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user23\5-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user23\5-2-1,1,1,1,1,1,1,1
5_user23_5-2-2,5,Put_on_clothes,user23,5-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user23\5-2-2,38,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user23\5-2-2,38,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user23\5-2-2,93,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user23\5-2-2,38,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user23\5-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user23\5-2-2,1,1,1,1,1,1,1
5_user23_5-2-3,5,Put_on_clothes,user23,5-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user23\5-2-3,25,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user23\5-2-3,25,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user23\5-2-3,50,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user23\5-2-3,25,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user23\5-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user23\5-2-3,1,1,1,1,1,1,1
5_user3_1-1-1,5,Put_on_clothes,user3,1-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user3\1-1-1,73,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user3\1-1-1,73,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user3\1-1-1,262,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user3\1-1-1,73,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user3\1-1-1,2,,0,1,1,1,1,1,0
5_user3_1-1-2,5,Put_on_clothes,user3,1-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user3\1-1-2,44,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user3\1-1-2,44,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user3\1-1-2,285,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user3\1-1-2,44,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user3\1-1-2,2,,0,1,1,1,1,1,0
5_user3_1-1-3,5,Put_on_clothes,user3,1-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user3\1-1-3,34,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user3\1-1-3,34,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user3\1-1-3,169,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user3\1-1-3,34,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user3\1-1-3,2,,0,1,1,1,1,1,0
5_user4_5-2-1,5,Put_on_clothes,user4,5-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user4\5-2-1,93,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user4\5-2-1,93,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user4\5-2-1,231,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user4\5-2-1,93,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user4\5-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user4\5-2-1,1,1,1,1,1,1,1
5_user4_5-2-2,5,Put_on_clothes,user4,5-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user4\5-2-2,106,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user4\5-2-2,106,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user4\5-2-2,322,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user4\5-2-2,106,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user4\5-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user4\5-2-2,1,1,1,1,1,1,1
5_user4_5-2-3,5,Put_on_clothes,user4,5-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user4\5-2-3,83,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user4\5-2-3,83,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user4\5-2-3,206,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user4\5-2-3,83,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user4\5-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user4\5-2-3,1,1,1,1,1,1,1
5_user7_1-1-1,5,Put_on_clothes,user7,1-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\5_Put_on_clothes\user7\1-1-1,67,cuhk_dataset\Small-Model-Track\Training\data\IR\5_Put_on_clothes\user7\1-1-1,67,cuhk_dataset\Small-Model-Track\Training\data\Thermal\5_Put_on_clothes\user7\1-1-1,162,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\5_Put_on_clothes\user7\1-1-1,67,cuhk_dataset\Small-Model-Track\Training\data\IMU\5_Put_on_clothes\user7\1-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\5_Put_on_clothes\user7\1-1-1,1,1,1,1,1,1,1
